subject,question_no,chapter,detected_concept,review_action,reason,example_policy,examples_count,quick_points_count
SQL,88,제9장 DELETE / TRUNCATE / DROP 구분,DDL CREATE ALTER DROP,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,89,제9장 DELETE / TRUNCATE / DROP 구분,DDL CREATE ALTER DROP,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,90,제9장 DELETE / TRUNCATE / DROP 구분,DDL CREATE ALTER DROP,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,91,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,92,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,93,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,94,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,95,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,96,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,97,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,98,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,99,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,100,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,101,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,102,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,103,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,104,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,105,제10장 서브쿼리 기초,서브쿼리,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,106,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,107,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,108,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,109,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,110,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,111,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,112,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,113,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,114,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,115,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,116,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,117,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,118,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,119,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,120,제11장 IN / NOT IN / EXISTS / NOT EXISTS,IN EXISTS,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
SQL,121,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,122,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,123,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,124,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,125,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,126,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,127,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,128,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,129,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,130,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,131,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,132,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,133,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,134,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,135,제12장 INNER JOIN,INNER JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
SQL,136,제13장 OUTER JOIN / SELF JOIN,OUTER JOIN과 SELF JOIN,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
