subject,questionNo,chapter,oldConcept,newConcept,changed,matchingBasis,questionSnippet,exampleSnippet,answerLeakCheck,reviewNote
sql,44,제5장 ORDER BY / 기본 집계함수,ORDER BY와 집계,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [매출] 월 금액 1 100 2 200 3 150 SELECT SUM(금액) AS 합계 FROM 매출;","SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,45,제5장 ORDER BY / 기본 집계함수,ORDER BY와 집계,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,다음 SQL문의 빈칸에 들어갈 함수를 쓰시오. SELECT ( )(점수) AS 평균점수 FROM 성적; 조건: 점수의 평균을 구한다.,"SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,46,제5장 ORDER BY / 기본 집계함수,서브쿼리,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문을 작성하시오. [테이블 구조] 테이블명 필드 도서 도서번호, 도서명, 가격 요구사항 도서 테이블에서 가격 의 최댓값을 조회한다. 출력 열 제목은 최고가격 으로 표시한다.","SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,47,제5장 ORDER BY / 기본 집계함수,ORDER BY와 집계,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [재고] 상품명 수량 볼펜 30 공책 20 지우개 40 SELECT MIN(수량) AS 최소수량 FROM 재고;","SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,48,제5장 ORDER BY / 기본 집계함수,ORDER BY와 집계,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,"회원 테이블에서 이름 을 가나다 역순으로 정렬하여 조회하는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 회원 회원번호, 이름","SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,49,제5장 ORDER BY / 기본 집계함수,서브쿼리,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 주문 주문번호, 상품명, 주문수량 요구사항 주문 테이블에서 주문수량 의 총합을 구한다. 출력 열 제목은 총수량 으로 표시한다.","SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,50,제5장 ORDER BY / 기본 집계함수,ORDER BY와 집계,ORDER BY와 집계 함수,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [사원] 이름 급여 김민수 280 박서연 300 이도윤 320 SELECT COUNT(*) AS 인원수, AVG(급여) AS 평균급여 FROM 사원;","SELECT 지역, COUNT(*) FROM 교육장 GROUP BY 지역 ORDER BY COUNT(*) DESC; -- 그룹별 개수를 정렬합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,51,제6장 GROUP BY / HAVING,서브쿼리,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,다음 테이블에서 부서별 사원 수를 구하는 SQL문을 쓰시오. [사원] 이름 부서 김민수 총무부 박서연 회계부 이도윤 총무부,"SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,52,제6장 GROUP BY / HAVING,GROUP BY와 HAVING,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [매출] 지역 금액 서울 100 서울 150 부산 200 SELECT 지역, SUM(금액) AS 합계 FROM 매출 GROUP BY 지역 ORDER BY 합계 DESC;","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,53,제6장 GROUP BY / HAVING,GROUP BY와 HAVING,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 절을 쓰시오. SELECT 부서, AVG(급여) AS 평균급여 FROM 사원 ( ) 부서; 조건: 부서별 평균 급여를 구한다.","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,54,제6장 GROUP BY / HAVING,서브쿼리,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,다음 테이블에서 부서별 평균 급여가 300 이상인 부서만 조회하는 SQL문을 쓰시오. [사원] 이름 부서 급여 김민수 총무부 280 박서연 총무부 320 이도윤 회계부 350,"SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,55,제6장 GROUP BY / HAVING,GROUP BY와 HAVING,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [주문] 고객명 주문수량 김민수 2 김민수 3 박지후 1 SELECT 고객명, COUNT(*) AS 주문건수 FROM 주문 GROUP BY 고객명 ORDER BY 고객명 ASC;","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,56,제6장 GROUP BY / HAVING,서브쿼리,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"사원 테이블에서 부서별 사원 수를 조회하는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 사원 사원번호, 이름, 부서 출력 열은 부서 , COUNT(*) 로 작성합니다.","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,57,제6장 GROUP BY / HAVING,GROUP BY와 HAVING,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 절을 쓰시오. SELECT 지역, SUM(금액) AS 합계 FROM 매출 GROUP BY 지역 ( ) SUM(금액) >= 200;","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,58,제6장 GROUP BY / HAVING,서브쿼리,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 성적 이름, 과목, 점수 요구사항 성적 테이블에서 과목 별 최고 점수 를 구한다. 출력 열은 과목 , 최고점수 순으로 작성한다.","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,59,제6장 GROUP BY / HAVING,GROUP BY와 HAVING,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [성적] 과목 점수 SQL 80 SQL 90 JAVA 70 JAVA 60 SELECT 과목, AVG(점수) AS 평균 FROM 성적 GROUP BY 과목 HAVING AVG(점수) >= 75;","SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,60,제6장 GROUP BY / HAVING,서브쿼리,GROUP BY와 HAVING,Y,SQL 절/장/키워드 기준 매칭,다음 테이블에서 지역별 매출 건수가 2건 이상인 지역만 조회하는 SQL문을 쓰시오. [매출] 지역 금액 서울 100 서울 200 부산 300,"SELECT 지역, SUM(매출액) FROM 판매내역 GROUP BY 지역 HAVING SUM(매출액) >= 500000; -- 그룹화 후 집계 조건을 적용합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,61,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 테이블에 새로운 사원 1004, 한지후, 총무부, 290 를 삽입하는 SQL문을 쓰시오. [사원] 사원번호 이름 부서 급여 1001 김민수 총무부 280 1002 박서연 회계부 300 1003 이도윤 인사부 320","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,62,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 테이블에 상품코드 A04 , 상품명 헤드셋 , 가격 50000 을 삽입하는 SQL문을 쓰시오. [상품] 상품코드 상품명 가격 A01 키보드 30000 A02 마우스 15000 A03 모니터 200000","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,63,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 알맞은 키워드를 쓰시오. ( ) INTO 회원 VALUES (1, '김유진', '서울');","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,64,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 학생 학번, 이름, 학과 요구사항 학생 테이블에 학번 202604, 이름 김하린, 학과 컴퓨터를 추가한다. 삽입할 컬럼명을 명시하여 작성한다.","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,65,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문이 올바르게 실행되도록 빈칸에 들어갈 구문을 쓰시오. INSERT INTO 도서 (도서번호, 도서명, 가격) ( ) ('B03', '데이터베이스', 25000);","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,66,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문이 실행되었을 때의 결과로 가장 적절한 것을 고르시오. INSERT INTO 부서 VALUES ('D03', '개발부'); [테이블 구조] 부서(부서코드, 부서명)","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,67,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 테이블에 일부 컬럼만 지정하여 회원번호 3, 이름 박지안을 삽입하는 SQL문을 쓰시오. [회원] 열 구성: 회원번호, 이름, 지역","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,68,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 값을 쓰시오. INSERT INTO 주문 VALUES (1, '볼펜', ( )); 조건: 주문수량은 5이다.","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,69,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 사원 사원번호, 이름, 부서, 급여 요구사항 사원 테이블에 사원번호 1005, 이름 이서아, 부서 회계부, 급여 310을 추가한다. 삽입할 컬럼명을 명시하여 작성한다.","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,70,제7장 INSERT,INSERT,INSERT 문,Y,SQL 절/장/키워드 기준 매칭,"사원 테이블에 사원번호 1, 이름 '김민수'를 삽입하는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 사원 사원번호, 이름","INSERT INTO 도서(도서코드, 도서명) VALUES('B01', '자료구조'); -- 새 행을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,71,제8장 UPDATE,UPDATE,UPDATE 문,Y,SQL 절/장/키워드 기준 매칭,다음 테이블에서 사원번호가 1002인 사원의 급여를 320으로 수정하는 SQL문을 쓰시오. [사원] 사원번호 이름 급여 1001 김민수 280 1002 박서연 300,UPDATE 도서 SET 가격 = 18000 WHERE 도서코드 = 'B01'; -- 조건에 맞는 행의 값을 수정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
